@relation all.2024-04-14_12_53_26.802371


@attribute QUANTIFIERS0 {ForAll, Exists}
@attribute NUM0 NUMERIC
@attribute RELATIONALS0 {<, >, <=, >=}
@attribute TERM0 {t, v_speed[ToInt(RealVal(0)+(t-0.0)/10000.0)]}
@attribute LOGICALS0 {And, Or}
@attribute TERM1 {t, v_speed[ToInt(RealVal(0)+(t-0.0)/10000.0)]}
@attribute RELATIONALS1 {<, >, <=, >=}
@attribute NUM1 NUMERIC
@attribute TERM2 {t, v_speed[ToInt(RealVal(0)+(t-0.0)/10000.0)]}
@attribute RELATIONALS2 {<, >, <=, >=}
@attribute NUM2 NUMERIC
@attribute VEREDICT {TRUE, FALSE}

@data
ForAll,928493,<=,t,And,t,<=,23014462,v_speed[ToInt(RealVal(0)+(t-0.0)/10000.0)],<,120.128224,FALSE
ForAll,2033198,<=,t,And,t,<=,28450271,v_speed[ToInt(RealVal(0)+(t-0.0)/10000.0)],<,102.596475,FALSE
ForAll,223427,<=,t,And,t,<=,27208199,v_speed[ToInt(RealVal(0)+(t-0.0)/10000.0)],<,121.198823,FALSE
ForAll,6199304,<=,t,And,t,<=,29548859,v_speed[ToInt(RealVal(0)+(t-0.0)/10000.0)],<,130.832360,FALSE
ForAll,5754,<=,t,And,t,<=,28240017,v_speed[ToInt(RealVal(0)+(t-0.0)/10000.0)],<,114.363586,FALSE
ForAll,9604217,<=,t,And,t,<=,21918785,v_speed[ToInt(RealVal(0)+(t-0.0)/10000.0)],<,107.094053,FALSE
ForAll,8470160,<=,t,And,t,<=,23269406,v_speed[ToInt(RealVal(0)+(t-0.0)/10000.0)],<,112.644788,FALSE
ForAll,5131047,<=,t,And,t,<=,17640636,v_speed[ToInt(RealVal(0)+(t-0.0)/10000.0)],<,102.856928,FALSE
ForAll,353961,<=,t,And,t,<=,24099418,v_speed[ToInt(RealVal(0)+(t-0.0)/10000.0)],<,113.737441,FALSE
ForAll,8525486,<=,t,And,t,<=,17976700,v_speed[ToInt(RealVal(0)+(t-0.0)/10000.0)],<,114.562083,FALSE
