@relation all.2024-05-19_15_30_57.893598


@attribute QUANTIFIERS0 {ForAll, Exists}
@attribute NUM0 NUMERIC
@attribute RELATIONALS0 {<, >, <=, >=}
@attribute TERM0 {y4[ToInt(RealVal(0)+(t-0.0)/10000.0)], y5[ToInt(RealVal(0)+(t-0.0)/10000.0)], t}
@attribute LOGICALS0 {And, Or}
@attribute TERM1 {y4[ToInt(RealVal(0)+(t-0.0)/10000.0)], y5[ToInt(RealVal(0)+(t-0.0)/10000.0)], t}
@attribute RELATIONALS1 {<, >, <=, >=}
@attribute NUM1 NUMERIC
@attribute TERM2 {y4[ToInt(RealVal(0)+(t-0.0)/10000.0)], y5[ToInt(RealVal(0)+(t-0.0)/10000.0)], t}
@attribute ARITHMETICS0 {+, -, *, /}
@attribute TERM3 {y4[ToInt(RealVal(0)+(t-0.0)/10000.0)], y5[ToInt(RealVal(0)+(t-0.0)/10000.0)], t}
@attribute RELATIONALS2 {<, >, <=, >=}
@attribute NUM2 NUMERIC
@attribute VEREDICT {TRUE, FALSE, UNKNOWN}

@data
ForAll,45517111,<=,t,And,t,<=,76220026,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,37.645182,TRUE
ForAll,41364319,<=,t,And,t,<=,88331289,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,39.718748,TRUE
ForAll,24604907,<=,t,And,t,<=,69941245,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,39.754372,TRUE
ForAll,23107039,<=,t,And,t,<=,53597175,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,48.442938,TRUE
ForAll,5782564,<=,t,And,t,<=,97826361,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,42.719201,TRUE
ForAll,42600943,<=,t,And,t,<=,61604730,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,45.467844,TRUE
ForAll,3473822,<=,t,And,t,<=,59557625,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,46.497972,TRUE
ForAll,48505498,<=,t,And,t,<=,92982736,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,41.702466,TRUE
ForAll,43580977,<=,t,And,t,<=,54551703,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,41.070556,TRUE
ForAll,24408041,<=,t,And,t,<=,71022454,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,31.021227,TRUE
ForAll,26781636,<=,t,And,t,<=,89935530,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,35.659243,TRUE
ForAll,23919063,<=,t,And,t,<=,71872662,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,44.877509,TRUE
ForAll,25694102,<=,t,And,t,<=,65116769,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,34.332863,TRUE
ForAll,46170459,<=,t,And,t,<=,91022134,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,36.244461,TRUE
ForAll,24573429,<=,t,And,t,<=,63201085,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,38.773118,TRUE
ForAll,28405049,<=,t,And,t,<=,60235887,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,43.724739,TRUE
ForAll,16923113,<=,t,And,t,<=,70004984,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,43.071380,TRUE
ForAll,23891779,<=,t,And,t,<=,98221387,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,38.531931,TRUE
ForAll,33677444,<=,t,And,t,<=,92013659,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,30.256635,TRUE
ForAll,23336810,<=,t,And,t,<=,53454522,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,38.562932,TRUE
ForAll,8877804,<=,t,And,t,<=,79385365,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,43.338885,TRUE
ForAll,27556104,<=,t,And,t,<=,76641157,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,48.691210,TRUE
ForAll,1800140,<=,t,And,t,<=,65070255,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,49.598776,TRUE
ForAll,20267319,<=,t,And,t,<=,77222843,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,48.738241,TRUE
ForAll,28613852,<=,t,And,t,<=,79341370,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,34.935584,TRUE
ForAll,34664414,<=,t,And,t,<=,92256571,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,32.031753,TRUE
ForAll,25556245,<=,t,And,t,<=,97008910,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,46.770154,TRUE
ForAll,23301899,<=,t,And,t,<=,92689897,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,43.527292,TRUE
ForAll,36823949,<=,t,And,t,<=,71789369,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,39.257717,TRUE
ForAll,40828074,<=,t,And,t,<=,55209459,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,48.116672,TRUE
ForAll,9712323,<=,t,And,t,<=,64375436,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,47.150142,TRUE
ForAll,40757022,<=,t,And,t,<=,77994830,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,34.888146,TRUE
ForAll,23642707,<=,t,And,t,<=,94712755,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,40.514929,TRUE
ForAll,1928207,<=,t,And,t,<=,66222374,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,45.967360,TRUE
ForAll,22421134,<=,t,And,t,<=,54502602,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,42.100559,TRUE
ForAll,8246715,<=,t,And,t,<=,79784901,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,41.940555,TRUE
ForAll,36344291,<=,t,And,t,<=,70876245,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,30.345149,TRUE
ForAll,26965366,<=,t,And,t,<=,85883153,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,35.587130,TRUE
ForAll,25955922,<=,t,And,t,<=,58233471,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,41.763976,TRUE
ForAll,28011849,<=,t,And,t,<=,52916239,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,31.063350,TRUE
ForAll,35584782,<=,t,And,t,<=,79446570,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,48.993336,TRUE
ForAll,5648414,<=,t,And,t,<=,70807692,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,43.460044,TRUE
ForAll,47183001,<=,t,And,t,<=,51171987,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,30.511467,TRUE
ForAll,47859268,<=,t,And,t,<=,77847741,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,42.774600,TRUE
ForAll,19758996,<=,t,And,t,<=,70330742,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,46.613112,TRUE
ForAll,18148458,<=,t,And,t,<=,98411855,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,49.339098,TRUE
ForAll,33900408,<=,t,And,t,<=,65715071,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,32.846214,TRUE
ForAll,48843869,<=,t,And,t,<=,88535328,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,39.086056,TRUE
ForAll,16088437,<=,t,And,t,<=,63322640,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,44.741195,TRUE
ForAll,48546277,<=,t,And,t,<=,93179736,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,44.897109,TRUE
ForAll,39802554,<=,t,And,t,<=,63989881,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,33.360626,TRUE
ForAll,41129984,<=,t,And,t,<=,52356780,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,44.961503,TRUE
ForAll,2624299,<=,t,And,t,<=,93677011,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,41.494276,TRUE
ForAll,14958874,<=,t,And,t,<=,66028168,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,47.376532,TRUE
ForAll,22190857,<=,t,And,t,<=,74657892,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,48.386647,TRUE
ForAll,17568032,<=,t,And,t,<=,93156921,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,46.714248,TRUE
ForAll,33812328,<=,t,And,t,<=,81536848,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,43.526008,TRUE
ForAll,987942,<=,t,And,t,<=,51611382,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,45.702435,TRUE
ForAll,23720893,<=,t,And,t,<=,85891350,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,43.842801,TRUE
ForAll,47326842,<=,t,And,t,<=,74838309,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,43.807396,TRUE
ForAll,43566919,<=,t,And,t,<=,87336829,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,42.841514,TRUE
ForAll,44246023,<=,t,And,t,<=,76790549,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,47.775256,TRUE
ForAll,25498149,<=,t,And,t,<=,74076895,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,34.879780,TRUE
ForAll,24351643,<=,t,And,t,<=,98089302,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,45.417060,TRUE
ForAll,43063709,<=,t,And,t,<=,61035184,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,46.693846,TRUE
ForAll,39487284,<=,t,And,t,<=,86274028,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,45.835247,TRUE
ForAll,46916891,<=,t,And,t,<=,78191351,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,37.646186,TRUE
ForAll,21239177,<=,t,And,t,<=,92981560,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,42.776493,TRUE
ForAll,41374589,<=,t,And,t,<=,86084900,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,33.962120,TRUE
ForAll,32066178,<=,t,And,t,<=,87961034,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,34.501261,TRUE
ForAll,2144567,<=,t,And,t,<=,68105660,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,42.523865,TRUE
ForAll,49346211,<=,t,And,t,<=,67537320,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,38.917654,TRUE
ForAll,41027873,<=,t,And,t,<=,77767129,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,46.097792,TRUE
ForAll,34329177,<=,t,And,t,<=,57780567,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,32.508674,TRUE
ForAll,465305,<=,t,And,t,<=,83608189,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,43.233287,TRUE
ForAll,30131272,<=,t,And,t,<=,87748565,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,48.190869,TRUE
ForAll,36139569,<=,t,And,t,<=,99823636,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,36.847825,TRUE
ForAll,43396160,<=,t,And,t,<=,54985240,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,46.543752,TRUE
ForAll,31642310,<=,t,And,t,<=,80481571,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,40.470870,TRUE
ForAll,28457109,<=,t,And,t,<=,61792334,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,40.513928,TRUE
ForAll,7345506,<=,t,And,t,<=,67630043,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,48.074338,TRUE
ForAll,15587054,<=,t,And,t,<=,80676861,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,48.803906,TRUE
ForAll,36441317,<=,t,And,t,<=,95266082,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,44.199987,TRUE
ForAll,23988362,<=,t,And,t,<=,91930386,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,32.365381,TRUE
ForAll,4317136,<=,t,And,t,<=,65520608,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,46.373814,TRUE
ForAll,37192715,<=,t,And,t,<=,95824843,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,45.890323,TRUE
ForAll,33034639,<=,t,And,t,<=,59532764,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,43.055003,TRUE
ForAll,25100971,<=,t,And,t,<=,61367947,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,36.427308,TRUE
ForAll,9645683,<=,t,And,t,<=,64658193,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,42.359506,TRUE
ForAll,32165651,<=,t,And,t,<=,65137058,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,36.313892,TRUE
ForAll,47219174,<=,t,And,t,<=,87953188,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,48.155228,TRUE
ForAll,47102157,<=,t,And,t,<=,77018410,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,38.645810,TRUE
ForAll,7129895,<=,t,And,t,<=,92296603,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,46.073491,TRUE
ForAll,42410399,<=,t,And,t,<=,74235889,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,33.401072,TRUE
ForAll,8449969,<=,t,And,t,<=,63320173,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,44.278553,TRUE
ForAll,22039502,<=,t,And,t,<=,97757283,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,48.954698,TRUE
ForAll,43379679,<=,t,And,t,<=,79644030,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,37.981845,TRUE
ForAll,47200131,<=,t,And,t,<=,51155415,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,41.281368,TRUE
ForAll,20804760,<=,t,And,t,<=,92568409,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,49.253205,TRUE
ForAll,17768885,<=,t,And,t,<=,61288795,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,45.648814,TRUE
ForAll,32224293,<=,t,And,t,<=,77081211,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,44.562146,TRUE
ForAll,23124428,<=,t,And,t,<=,69038042,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,36.826735,TRUE
ForAll,17716162,<=,t,And,t,<=,71027783,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,46.235776,TRUE
ForAll,29390308,<=,t,And,t,<=,68480145,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,31.747059,TRUE
ForAll,7866214,<=,t,And,t,<=,88482210,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,47.878434,TRUE
ForAll,43626675,<=,t,And,t,<=,59928622,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,36.151355,TRUE
ForAll,24072653,<=,t,And,t,<=,76352005,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,35.715022,TRUE
ForAll,12193630,<=,t,And,t,<=,52564859,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,43.104419,TRUE
ForAll,36861979,<=,t,And,t,<=,90707861,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,37.536281,TRUE
ForAll,46915459,<=,t,And,t,<=,71722480,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,41.244697,TRUE
ForAll,49971801,<=,t,And,t,<=,77226038,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,31.473354,TRUE
ForAll,14904508,<=,t,And,t,<=,87755608,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,44.846352,TRUE
ForAll,12409542,<=,t,And,t,<=,97582846,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,46.372546,TRUE
ForAll,29773617,<=,t,And,t,<=,64653931,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,32.964279,TRUE
ForAll,11249459,<=,t,And,t,<=,90190807,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,49.305954,TRUE
ForAll,45587859,<=,t,And,t,<=,92711463,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,45.318800,TRUE
ForAll,29454341,<=,t,And,t,<=,96082396,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,47.566292,TRUE
ForAll,25844961,<=,t,And,t,<=,70289491,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,41.674594,TRUE
ForAll,43474980,<=,t,And,t,<=,75167390,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,35.715640,TRUE
ForAll,47813545,<=,t,And,t,<=,56861537,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,38.970389,TRUE
ForAll,28416617,<=,t,And,t,<=,54689857,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,33.149291,TRUE
ForAll,43018966,<=,t,And,t,<=,52104806,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,33.684675,TRUE
ForAll,29767779,<=,t,And,t,<=,69228902,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,43.731831,TRUE
ForAll,8169633,<=,t,And,t,<=,86599013,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,43.258454,TRUE
ForAll,27005122,<=,t,And,t,<=,63996665,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,39.993750,TRUE
ForAll,26236731,<=,t,And,t,<=,83043067,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,46.093043,TRUE
ForAll,25116771,<=,t,And,t,<=,65306822,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,40.140772,TRUE
ForAll,43727026,<=,t,And,t,<=,69369162,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,33.502878,TRUE
ForAll,43308679,<=,t,And,t,<=,63300441,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,31.704437,TRUE
ForAll,34764858,<=,t,And,t,<=,60892794,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,45.778536,TRUE
ForAll,30858336,<=,t,And,t,<=,77026839,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,37.631419,TRUE
ForAll,29646838,<=,t,And,t,<=,68363989,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,37.808441,TRUE
ForAll,9253391,<=,t,And,t,<=,84162338,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,45.016100,TRUE
ForAll,45094831,<=,t,And,t,<=,55645039,y5[ToInt(RealVal(0)+(t-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,49.728463,TRUE
