@relation all.2024-05-19_15_30_57.935386


@attribute QUANTIFIERS0 {ForAll, Exists}
@attribute NUM0 NUMERIC
@attribute RELATIONALS0 {<, >, <=, >=}
@attribute TERM0 {t5, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1, t4, t6, v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)], t3, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)]}
@attribute LOGICALS0 {And, Or}
@attribute TERM1 {t5, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1, t4, t6, v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)], t3, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)]}
@attribute RELATIONALS1 {<, >, <=, >=}
@attribute NUM1 NUMERIC
@attribute TERM2 {t5, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1, t4, t6, v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)], t3, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)]}
@attribute RELATIONALS2 {<, >, <=, >=}
@attribute NUM2 NUMERIC
@attribute IMP0 {Implies}
@attribute QUANTIFIERS1 {ForAll, Exists}
@attribute NUM3 NUMERIC
@attribute RELATIONALS3 {<, >, <=, >=}
@attribute TERM3 {t5, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1, t4, t6, v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)], t3, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)]}
@attribute LOGICALS1 {And, Or}
@attribute TERM4 {t5, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1, t4, t6, v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)], t3, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)]}
@attribute RELATIONALS4 {<, >, <=, >=}
@attribute NUM4 NUMERIC
@attribute TERM5 {t5, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1, t4, t6, v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)], t3, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)]}
@attribute RELATIONALS5 {<, >, <=, >=}
@attribute NUM5 NUMERIC
@attribute LOGICALS2 {And, Or}
@attribute QUANTIFIERS2 {ForAll, Exists}
@attribute NUM6 NUMERIC
@attribute RELATIONALS6 {<, >, <=, >=}
@attribute TERM6 {t5, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1, t4, t6, v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)], t3, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)]}
@attribute LOGICALS3 {And, Or}
@attribute TERM7 {t5, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1, t4, t6, v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)], t3, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)]}
@attribute RELATIONALS7 {<, >, <=, >=}
@attribute NUM7 NUMERIC
@attribute TERM8 {t5, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1, t4, t6, v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)], t3, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)]}
@attribute RELATIONALS8 {<, >, <=, >=}
@attribute NUM8 NUMERIC
@attribute IMP1 {Implies}
@attribute QUANTIFIERS3 {ForAll, Exists}
@attribute NUM9 NUMERIC
@attribute RELATIONALS9 {<, >, <=, >=}
@attribute TERM9 {t5, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1, t4, t6, v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)], t3, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)]}
@attribute LOGICALS4 {And, Or}
@attribute TERM10 {t5, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1, t4, t6, v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)], t3, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)]}
@attribute RELATIONALS10 {<, >, <=, >=}
@attribute NUM10 NUMERIC
@attribute TERM11 {t5, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1, t4, t6, v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)], t3, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)]}
@attribute RELATIONALS11 {<, >, <=, >=}
@attribute NUM11 NUMERIC
@attribute LOGICALS5 {And, Or}
@attribute QUANTIFIERS4 {ForAll, Exists}
@attribute NUM12 NUMERIC
@attribute RELATIONALS12 {<, >, <=, >=}
@attribute TERM12 {t5, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1, t4, t6, v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)], t3, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)]}
@attribute LOGICALS6 {And, Or}
@attribute TERM13 {t5, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1, t4, t6, v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)], t3, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)]}
@attribute RELATIONALS13 {<, >, <=, >=}
@attribute NUM13 NUMERIC
@attribute TERM14 {t5, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1, t4, t6, v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)], t3, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)]}
@attribute RELATIONALS14 {<, >, <=, >=}
@attribute NUM14 NUMERIC
@attribute IMP2 {Implies}
@attribute QUANTIFIERS5 {ForAll, Exists}
@attribute NUM15 NUMERIC
@attribute RELATIONALS15 {<, >, <=, >=}
@attribute TERM15 {t5, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1, t4, t6, v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)], t3, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)]}
@attribute LOGICALS7 {And, Or}
@attribute TERM16 {t5, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1, t4, t6, v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)], t3, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)]}
@attribute RELATIONALS16 {<, >, <=, >=}
@attribute NUM16 NUMERIC
@attribute TERM17 {t5, e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)], t1, t4, t6, v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)], t3, t2, e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)], v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)], e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)]}
@attribute RELATIONALS17 {<, >, <=, >=}
@attribute NUM17 NUMERIC
@attribute VEREDICT {TRUE, FALSE, UNKNOWN}

@data
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,23662731,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,2977.541652,Implies,ForAll,0,<=,t6,And,t6,<=,22380537,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,62.769189,UNKNOWN
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,25202938,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,2938.423339,Implies,ForAll,0,<=,t6,And,t6,<=,23438724,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,71.127457,TRUE
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,20508671,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,3093.298940,Implies,ForAll,0,<=,t6,And,t6,<=,18000142,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,52.966342,UNKNOWN
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,33921516,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,3095.199945,Implies,ForAll,0,<=,t6,And,t6,<=,23175793,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,52.989575,UNKNOWN
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,39233188,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,2871.189669,Implies,ForAll,0,<=,t6,And,t6,<=,19113614,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,68.586603,TRUE
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,27276417,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,2857.890068,Implies,ForAll,0,<=,t6,And,t6,<=,18176151,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,56.183784,TRUE
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,24654474,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,3062.838440,Implies,ForAll,0,<=,t6,And,t6,<=,15470189,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,65.381727,TRUE
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,28261795,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,3007.209944,Implies,ForAll,0,<=,t6,And,t6,<=,22555593,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,65.147018,UNKNOWN
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,32422009,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,2936.671591,Implies,ForAll,0,<=,t6,And,t6,<=,24853303,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,69.434122,TRUE
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,27564729,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,3093.322793,Implies,ForAll,0,<=,t6,And,t6,<=,22520672,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,51.030571,UNKNOWN
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,30788994,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,2935.265156,Implies,ForAll,0,<=,t6,And,t6,<=,19076519,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,77.400175,TRUE
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,37760076,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,2974.831095,Implies,ForAll,0,<=,t6,And,t6,<=,15654630,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,77.830818,TRUE
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,29017293,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,3093.988181,Implies,ForAll,0,<=,t6,And,t6,<=,17976753,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,71.066567,TRUE
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,25844417,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,2990.582147,Implies,ForAll,0,<=,t6,And,t6,<=,23711908,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,51.866202,UNKNOWN
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,34291279,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,2832.746212,Implies,ForAll,0,<=,t6,And,t6,<=,21381523,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,72.505630,TRUE
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,35426330,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,3165.397097,Implies,ForAll,0,<=,t6,And,t6,<=,19069342,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,70.926952,TRUE
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,22637828,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,3016.457058,Implies,ForAll,0,<=,t6,And,t6,<=,24729096,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,61.590782,UNKNOWN
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,20901073,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,3100.027057,Implies,ForAll,0,<=,t6,And,t6,<=,22123553,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,52.824912,UNKNOWN
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,22206403,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,3017.192666,Implies,ForAll,0,<=,t6,And,t6,<=,24717544,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,61.535337,UNKNOWN
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,22775225,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,3180.380029,Implies,ForAll,0,<=,t6,And,t6,<=,20778935,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,72.691276,TRUE
ForAll,0,<=,t1,And,t1,<=,30000000,e_speed[ToInt(RealVal(0)+(t1-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t2,And,t2,<=,4000000,v_speed[ToInt(RealVal(0)+(t2-0.0)/10000.0)],<,35,And,ForAll,0,<=,t3,And,t3,<=,30000000,e_speed[ToInt(RealVal(0)+(t3-0.0)/10000.0)],<,3000,Implies,ForAll,0,<=,t4,And,t4,<=,8000000,v_speed[ToInt(RealVal(0)+(t4-0.0)/10000.0)],<,50,And,ForAll,0,<=,t5,And,t5,<=,30376159,e_speed[ToInt(RealVal(0)+(t5-0.0)/10000.0)],<,2933.589555,Implies,ForAll,0,<=,t6,And,t6,<=,20943668,v_speed[ToInt(RealVal(0)+(t6-0.0)/10000.0)],<,72.007263,TRUE
