@relation all.2024-05-26_09_58_30.382521


@attribute QUANTIFIERS0 {ForAll, Exists}
@attribute NUM0 NUMERIC
@attribute RELATIONALS0 {<, >, <=, >=}
@attribute TERM0 {t2, y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)], y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)], t1}
@attribute LOGICALS0 {And, Or}
@attribute TERM1 {t2, y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)], y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)], t1}
@attribute RELATIONALS1 {<, >, <=, >=}
@attribute NUM1 NUMERIC
@attribute QUANTIFIERS1 {ForAll, Exists}
@attribute TERM2 {t2, y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)], y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)], t1}
@attribute ARITHMETICS0 {+, -, *, /}
@attribute NUM2 NUMERIC
@attribute RELATIONALS2 {<, >, <=, >=}
@attribute TERM3 {t2, y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)], y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)], t1}
@attribute LOGICALS1 {And, Or}
@attribute TERM4 {t2, y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)], y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)], t1}
@attribute RELATIONALS3 {<, >, <=, >=}
@attribute TERM5 {t2, y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)], y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)], t1}
@attribute ARITHMETICS1 {+, -, *, /}
@attribute NUM3 NUMERIC
@attribute TERM6 {t2, y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)], y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)], t1}
@attribute ARITHMETICS2 {+, -, *, /}
@attribute TERM7 {t2, y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)], y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)], t1}
@attribute RELATIONALS4 {<, >, <=, >=}
@attribute NUM4 NUMERIC
@attribute VEREDICT {TRUE, FALSE, UNKNOWN}

@data
ForAll,11635146,<=,t1,And,t1,<=,70000000,Exists,t1,+,6431549,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,12.247767,TRUE
ForAll,9902112,<=,t1,And,t1,<=,70000000,Exists,t1,+,7739424,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,13.371380,TRUE
ForAll,15231379,<=,t1,And,t1,<=,70000000,Exists,t1,+,492770,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,12.668201,TRUE
ForAll,16780922,<=,t1,And,t1,<=,70000000,Exists,t1,+,7920702,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,12.829464,TRUE
ForAll,9832132,<=,t1,And,t1,<=,70000000,Exists,t1,+,3457415,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,12.506365,TRUE
ForAll,12984073,<=,t1,And,t1,<=,70000000,Exists,t1,+,1141193,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,14.993129,TRUE
ForAll,1358168,<=,t1,And,t1,<=,70000000,Exists,t1,+,4803162,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,15.799832,UNKNOWN
ForAll,5161588,<=,t1,And,t1,<=,70000000,Exists,t1,+,7739103,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,17.976426,UNKNOWN
ForAll,14810677,<=,t1,And,t1,<=,70000000,Exists,t1,+,1816574,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,12.891912,TRUE
ForAll,5171909,<=,t1,And,t1,<=,70000000,Exists,t1,+,3513233,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,16.397581,UNKNOWN
ForAll,2562039,<=,t1,And,t1,<=,70000000,Exists,t1,+,2125147,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,12.292574,TRUE
ForAll,9101062,<=,t1,And,t1,<=,70000000,Exists,t1,+,7448706,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,12.955308,TRUE
ForAll,15326260,<=,t1,And,t1,<=,70000000,Exists,t1,+,7095856,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,16.027044,UNKNOWN
ForAll,5888333,<=,t1,And,t1,<=,70000000,Exists,t1,+,9301527,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,13.317431,TRUE
ForAll,5391232,<=,t1,And,t1,<=,70000000,Exists,t1,+,1470983,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,12.845692,TRUE
ForAll,9628218,<=,t1,And,t1,<=,70000000,Exists,t1,+,2764964,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,13.609959,TRUE
ForAll,14043261,<=,t1,And,t1,<=,70000000,Exists,t1,+,8182269,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,14.538025,TRUE
ForAll,16025480,<=,t1,And,t1,<=,70000000,Exists,t1,+,2428009,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,16.655679,UNKNOWN
ForAll,2937839,<=,t1,And,t1,<=,70000000,Exists,t1,+,6661985,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,15.606876,UNKNOWN
ForAll,14567258,<=,t1,And,t1,<=,70000000,Exists,t1,+,162142,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,12.585116,TRUE
ForAll,5837140,<=,t1,And,t1,<=,70000000,Exists,t1,+,5105611,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,16.599032,UNKNOWN
ForAll,9966222,<=,t1,And,t1,<=,70000000,Exists,t1,+,5242262,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,14.716172,TRUE
ForAll,161055,<=,t1,And,t1,<=,70000000,Exists,t1,+,6673103,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,17.934688,UNKNOWN
ForAll,16092,<=,t1,And,t1,<=,70000000,Exists,t1,+,4819746,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,16.162397,UNKNOWN
ForAll,9712829,<=,t1,And,t1,<=,70000000,Exists,t1,+,2112888,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,14.835226,TRUE
ForAll,6784818,<=,t1,And,t1,<=,70000000,Exists,t1,+,6734980,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,17.574082,UNKNOWN
ForAll,11669496,<=,t1,And,t1,<=,70000000,Exists,t1,+,1222422,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,13.182205,TRUE
ForAll,17264207,<=,t1,And,t1,<=,70000000,Exists,t1,+,88379,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,15.791697,UNKNOWN
ForAll,18479275,<=,t1,And,t1,<=,70000000,Exists,t1,+,2896814,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,16.066752,UNKNOWN
ForAll,13641084,<=,t1,And,t1,<=,70000000,Exists,t1,+,5636974,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,16.862570,UNKNOWN
ForAll,7080503,<=,t1,And,t1,<=,70000000,Exists,t1,+,613572,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,14.686597,TRUE
ForAll,5022534,<=,t1,And,t1,<=,70000000,Exists,t1,+,6872193,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,15.374944,UNKNOWN
ForAll,9357954,<=,t1,And,t1,<=,70000000,Exists,t1,+,7701370,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,12.278461,TRUE
ForAll,1125656,<=,t1,And,t1,<=,70000000,Exists,t1,+,5419914,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,13.930420,UNKNOWN
ForAll,9990451,<=,t1,And,t1,<=,70000000,Exists,t1,+,5665044,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,17.171543,UNKNOWN
ForAll,18702555,<=,t1,And,t1,<=,70000000,Exists,t1,+,7834194,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,14.974970,TRUE
ForAll,18367396,<=,t1,And,t1,<=,70000000,Exists,t1,+,5891368,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,13.008254,TRUE
ForAll,14455949,<=,t1,And,t1,<=,70000000,Exists,t1,+,5137200,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,12.219879,TRUE
ForAll,14789363,<=,t1,And,t1,<=,70000000,Exists,t1,+,2225493,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,15.940045,UNKNOWN
ForAll,14648403,<=,t1,And,t1,<=,70000000,Exists,t1,+,8335484,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,17.995413,UNKNOWN
ForAll,2592165,<=,t1,And,t1,<=,70000000,Exists,t1,+,2052031,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,16.715455,UNKNOWN
ForAll,13400441,<=,t1,And,t1,<=,70000000,Exists,t1,+,6444169,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,13.525751,TRUE
ForAll,7230949,<=,t1,And,t1,<=,70000000,Exists,t1,+,9853614,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,12.443561,TRUE
ForAll,18014875,<=,t1,And,t1,<=,70000000,Exists,t1,+,7105226,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,17.259060,UNKNOWN
ForAll,675947,<=,t1,And,t1,<=,70000000,Exists,t1,+,3683825,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,15.003549,UNKNOWN
ForAll,10935845,<=,t1,And,t1,<=,70000000,Exists,t1,+,219594,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,16.093378,UNKNOWN
ForAll,18499524,<=,t1,And,t1,<=,70000000,Exists,t1,+,8114407,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,12.530796,TRUE
ForAll,12479271,<=,t1,And,t1,<=,70000000,Exists,t1,+,9487708,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,16.160536,UNKNOWN
ForAll,4254547,<=,t1,And,t1,<=,70000000,Exists,t1,+,778725,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,15.124894,UNKNOWN
ForAll,1007828,<=,t1,And,t1,<=,70000000,Exists,t1,+,4949601,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,12.161069,UNKNOWN
ForAll,18830503,<=,t1,And,t1,<=,70000000,Exists,t1,+,3989700,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,12.473939,TRUE
ForAll,8412412,<=,t1,And,t1,<=,70000000,Exists,t1,+,3482042,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,12.225279,TRUE
ForAll,11598531,<=,t1,And,t1,<=,70000000,Exists,t1,+,8648947,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,15.502833,UNKNOWN
ForAll,1798363,<=,t1,And,t1,<=,70000000,Exists,t1,+,1197938,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,17.806931,UNKNOWN
ForAll,14999052,<=,t1,And,t1,<=,70000000,Exists,t1,+,2117157,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,17.497870,UNKNOWN
ForAll,2245991,<=,t1,And,t1,<=,70000000,Exists,t1,+,896105,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,14.339258,UNKNOWN
ForAll,11285299,<=,t1,And,t1,<=,70000000,Exists,t1,+,5018951,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,14.347155,TRUE
ForAll,823901,<=,t1,And,t1,<=,70000000,Exists,t1,+,5381995,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,16.515964,UNKNOWN
ForAll,1526508,<=,t1,And,t1,<=,70000000,Exists,t1,+,5263831,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,15.257527,UNKNOWN
ForAll,11749131,<=,t1,And,t1,<=,70000000,Exists,t1,+,936612,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,13.355888,TRUE
ForAll,14263770,<=,t1,And,t1,<=,70000000,Exists,t1,+,7047485,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,15.399106,UNKNOWN
ForAll,5864512,<=,t1,And,t1,<=,70000000,Exists,t1,+,9991076,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,17.116676,UNKNOWN
ForAll,15878510,<=,t1,And,t1,<=,70000000,Exists,t1,+,1111229,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,12.554319,TRUE
ForAll,11514399,<=,t1,And,t1,<=,70000000,Exists,t1,+,3280049,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,12.212504,TRUE
ForAll,16255229,<=,t1,And,t1,<=,70000000,Exists,t1,+,409898,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,17.333994,UNKNOWN
ForAll,18197645,<=,t1,And,t1,<=,70000000,Exists,t1,+,8433471,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,12.554049,TRUE
ForAll,2221774,<=,t1,And,t1,<=,70000000,Exists,t1,+,1132438,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,13.085395,UNKNOWN
ForAll,19801142,<=,t1,And,t1,<=,70000000,Exists,t1,+,9441549,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,15.267854,UNKNOWN
ForAll,11534137,<=,t1,And,t1,<=,70000000,Exists,t1,+,1076005,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,16.903652,UNKNOWN
ForAll,13506098,<=,t1,And,t1,<=,70000000,Exists,t1,+,7794373,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,15.120050,UNKNOWN
ForAll,11981476,<=,t1,And,t1,<=,70000000,Exists,t1,+,1328619,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,17.712411,UNKNOWN
ForAll,19294489,<=,t1,And,t1,<=,70000000,Exists,t1,+,9443885,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,14.733556,TRUE
ForAll,11603811,<=,t1,And,t1,<=,70000000,Exists,t1,+,808620,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,17.814107,UNKNOWN
ForAll,19223426,<=,t1,And,t1,<=,70000000,Exists,t1,+,5888120,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,14.067352,TRUE
ForAll,16756532,<=,t1,And,t1,<=,70000000,Exists,t1,+,6977760,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,16.580934,UNKNOWN
ForAll,15766714,<=,t1,And,t1,<=,70000000,Exists,t1,+,6425625,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,12.609886,TRUE
ForAll,1105746,<=,t1,And,t1,<=,70000000,Exists,t1,+,6552283,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,16.655737,UNKNOWN
ForAll,10974207,<=,t1,And,t1,<=,70000000,Exists,t1,+,2169467,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,15.428402,UNKNOWN
ForAll,15742489,<=,t1,And,t1,<=,70000000,Exists,t1,+,2495641,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,17.419649,UNKNOWN
ForAll,3134198,<=,t1,And,t1,<=,70000000,Exists,t1,+,3226504,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,16.858612,UNKNOWN
ForAll,7733243,<=,t1,And,t1,<=,70000000,Exists,t1,+,693970,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,16.812540,UNKNOWN
ForAll,4408643,<=,t1,And,t1,<=,70000000,Exists,t1,+,5846440,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,13.093076,TRUE
ForAll,2857380,<=,t1,And,t1,<=,70000000,Exists,t1,+,4769390,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,17.678142,UNKNOWN
ForAll,17104144,<=,t1,And,t1,<=,70000000,Exists,t1,+,3797152,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,17.383043,UNKNOWN
ForAll,10684871,<=,t1,And,t1,<=,70000000,Exists,t1,+,7808745,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,14.748267,TRUE
ForAll,6958113,<=,t1,And,t1,<=,70000000,Exists,t1,+,5324924,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,16.542749,UNKNOWN
ForAll,2915835,<=,t1,And,t1,<=,70000000,Exists,t1,+,5619712,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,16.135750,UNKNOWN
ForAll,12596359,<=,t1,And,t1,<=,70000000,Exists,t1,+,7466647,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,17.748295,UNKNOWN
ForAll,6092607,<=,t1,And,t1,<=,70000000,Exists,t1,+,4557470,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,13.972631,TRUE
ForAll,12031130,<=,t1,And,t1,<=,70000000,Exists,t1,+,1097504,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,16.759946,UNKNOWN
ForAll,13207549,<=,t1,And,t1,<=,70000000,Exists,t1,+,862793,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,16.915364,UNKNOWN
ForAll,5272687,<=,t1,And,t1,<=,70000000,Exists,t1,+,1594295,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,13.852963,TRUE
